model,games,avg_score,avg_rank,win_rate,self_draw_rate,deal_in_rate,avg_deal_in_fan,big_deal_in_rate,draw_tenpai_rate,call_rate,mean_decision_ms,p95_game_decision_ms,max_decision_ms,invalid_or_timeout_rate
final_hybrid,2000,1.7875,2.4515,0.266,0.077,0.1665,12.681681681681681,0.001,0.4235294117647059,0.024022100971108712,2.3441654952708944,2.9797078971751034,346.83413384482265,0.0045
