model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
final_hybrid,2026086000,0,1,0.0,2.5,0,0,0,0,0,1,1,0.034482758620689655,87,6.597837658020957,2.8649960178881884,364.69554901123047,0,174
final_hybrid,2026086000,1,1,37.0,1.0,1,0,0,0,0,0,0,0.0,35,2.4036020572696413,2.888055704534054,3.1581642106175423,0,70
final_hybrid,2026086000,2,1,33.0,1.0,1,0,0,0,0,0,0,0.04081632653061224,49,2.4802346656821213,2.9179404489696026,5.893384106457233,0,98
final_hybrid,2026086000,3,1,54.0,1.0,1,1,0,0,0,0,0,0.045454545454545456,44,2.323237946256995,2.689003013074398,2.841087058186531,0,87
final_hybrid,2026086001,0,0,-33.0,3.0,0,0,0,0,0,0,0,0.023809523809523808,42,2.468963253444859,2.890484035015106,3.9166309870779514,0,85
final_hybrid,2026086001,1,0,-33.0,3.0,0,0,0,0,0,0,0,0.0,42,2.378410349289576,2.796984068118036,2.835777122527361,0,85
final_hybrid,2026086001,2,0,32.0,1.0,1,0,0,0,0,0,0,0.025,80,2.3936052864883095,2.8715342981740832,5.0507038831710815,0,160
final_hybrid,2026086001,3,0,-33.0,3.0,0,0,0,0,0,0,0,0.047619047619047616,42,2.302339744000208,2.6331819826737046,2.659505233168602,0,85
final_hybrid,2026086002,0,3,34.0,1.0,1,0,0,0,0,0,0,0.034482758620689655,29,2.46804337627415,2.7625540271401405,4.755889065563679,0,58
final_hybrid,2026086002,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,37,2.777445495027948,4.352150950580833,5.886293016374111,0,74
final_hybrid,2026086002,2,3,-18.0,4.0,0,0,1,10,0,0,0,0.02702702702702703,37,2.394696118662486,2.9305082745850086,2.9389159753918648,0,74
final_hybrid,2026086002,3,3,-33.0,3.0,0,0,0,0,0,0,0,0.0,47,2.368723062124658,2.8779621236026287,3.432796336710453,0,95
final_hybrid,2026086003,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.02857142857142857,70,2.4260336799280986,2.8346352046355605,3.9963871240615845,0,140
final_hybrid,2026086003,1,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,19,2.533741295337677,3.0823751352727373,4.7925482504069805,0,38
final_hybrid,2026086003,2,2,-17.0,4.0,0,0,1,9,0,0,0,0.014285714285714285,70,2.357201338080423,2.818656829185784,2.920494880527258,0,140
final_hybrid,2026086003,3,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,70,2.391675640163677,2.88156196475029,3.9436626248061657,0,140
final_hybrid,2026086004,0,0,-8.0,2.5,0,0,0,0,0,0,0,0.0,44,2.485762879421765,2.936905366368592,5.0593409687280655,0,88
final_hybrid,2026086004,1,0,-17.0,4.0,0,0,1,9,0,0,0,0.016666666666666666,60,2.4364283153166375,2.8147545643150806,4.851714242249727,0,120
final_hybrid,2026086004,2,0,33.0,1.0,1,0,0,0,0,0,0,0.016129032258064516,62,2.393941920731337,2.9896765016019344,3.960890229791403,0,124
final_hybrid,2026086004,3,0,-17.0,4.0,0,0,1,9,0,0,0,0.05,60,2.3413495548690357,2.7398190228268504,3.123058006167412,0,120
final_hybrid,2026086005,0,2,-18.0,3.0,0,0,0,0,0,0,0,0.047619047619047616,42,2.385280205912533,2.647548075765371,3.6211879923939705,0,85
final_hybrid,2026086005,1,2,63.0,1.0,1,1,0,0,0,0,0,0.0,45,2.41959560662508,3.0238869599997993,3.1539183109998703,0,89
final_hybrid,2026086005,2,2,-17.0,4.0,0,0,1,9,0,0,0,0.0625,32,2.381283717113547,2.8910577995702624,4.094678908586502,0,64
final_hybrid,2026086005,3,2,-18.0,3.0,0,0,0,0,0,0,0,0.047619047619047616,42,2.291030128530803,2.6395812863484025,2.7059712447226048,0,85
final_hybrid,2026086006,0,1,60.0,1.0,1,1,0,0,0,0,0,0.022222222222222223,45,2.4127909706698523,2.871930133551359,2.9575442895293236,0,89
final_hybrid,2026086006,1,1,-17.0,4.0,0,0,1,9,0,0,0,0.03125,64,2.361311919230502,2.776923729106784,3.1359666027128696,0,128
