model,games,avg_score,avg_rank,win_rate,self_draw_rate,deal_in_rate,avg_deal_in_fan,big_deal_in_rate,draw_tenpai_rate,call_rate,mean_decision_ms,p95_game_decision_ms,max_decision_ms,invalid_or_timeout_rate
base_e17,4000,0.5745,2.499375,0.24475,0.0725,0.18175,12.823933975240715,0.002,0.7267441860465116,0.026124961820042914,2.3652654527789228,3.008926108013838,340.7877366989851,0.01
final_hybrid,4000,1.2635,2.451,0.257,0.068,0.15775,13.185419968304279,0.00225,0.44808743169398907,0.023674015971889662,2.3591506526979713,3.00535986199975,7.486205082386732,0.00775
