model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
aggregate_risk,2026105415,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.01639344262295082,61,2.4732795742447258,2.964573912322521,7.829544134438038,0,121
aggregate_risk,2026105415,3,3,-8.0,2.5,0,0,0,0,0,0,0,0.016666666666666666,60,2.4401387432590127,2.856731112115085,7.092831656336784,0,121
aggregate_risk,2026105416,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,36,2.373441497588323,2.7544437907636166,3.7116361781954765,0,72
aggregate_risk,2026105416,1,2,-8.0,2.5,0,0,0,0,0,0,0,0.020833333333333332,48,2.2663043055217713,2.608917676843703,2.676845993846655,0,96
aggregate_risk,2026105416,2,2,45.0,1.0,1,0,0,0,0,0,0,0.0,48,2.370452032967781,2.8924389043822885,5.376180168241262,0,96
aggregate_risk,2026105416,3,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,32,2.4511010269634426,2.7249242644757032,7.716799154877663,0,64
aggregate_risk,2026105417,0,0,-17.0,3.0,0,0,0,0,0,0,0,0.0,55,2.432230148803104,2.796939155086875,6.493456661701202,0,111
aggregate_risk,2026105417,1,0,-17.0,3.0,0,0,0,0,0,0,0,0.0,55,2.3465135727416384,2.8626675251871347,2.928995992988348,0,111
aggregate_risk,2026105417,2,0,-17.0,3.0,0,0,0,0,0,0,0,0.01818181818181818,55,2.388581091707403,2.67162942327559,8.798071648925543,0,111
aggregate_risk,2026105417,3,0,51.0,1.0,1,1,0,0,0,0,0,0.03571428571428571,56,2.2583079324769124,2.648930996656418,2.702580764889717,0,111
aggregate_risk,2026105418,0,3,-21.0,3.0,0,0,0,0,0,0,0,0.0,63,2.347605975551738,2.7551880571991205,2.948699053376913,0,127
aggregate_risk,2026105418,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,39,2.3088156102368464,2.727666310966015,2.7380972169339657,0,78
aggregate_risk,2026105418,2,3,-20.0,4.0,0,0,1,12,0,0,0,0.0,39,2.277335271430321,2.7379787992686033,2.7471580542623997,0,78
aggregate_risk,2026105418,3,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,39,2.388076653751807,2.7526117395609617,6.885279901325703,0,78
aggregate_risk,2026105419,0,3,-18.0,4.0,0,0,1,10,0,0,0,0.0,44,2.5017643453214657,2.9688313836231828,6.252356804907322,0,88
aggregate_risk,2026105419,1,3,-19.0,4.0,0,0,1,11,0,0,0,0.024390243902439025,41,2.3676296582490934,2.700081095099449,6.173457019031048,0,82
aggregate_risk,2026105419,2,3,34.0,1.0,1,0,0,0,0,0,0,0.022727272727272728,44,2.2411584451963957,2.6311874855309725,2.65677273273468,0,88
aggregate_risk,2026105419,3,3,34.0,1.0,1,0,0,0,0,0,0,0.024390243902439025,41,2.2627306170761585,2.7525979094207287,2.787176985293627,0,82
aggregate_risk,2026105420,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,30,2.3588717139015594,2.771591511555016,2.792363055050373,0,60
aggregate_risk,2026105420,1,2,-22.0,3.0,0,0,0,0,0,0,0,0.025,40,2.4111935403198004,2.764646685682237,6.296560168266296,0,81
aggregate_risk,2026105420,2,2,-8.0,2.5,0,0,0,0,0,0,0,0.025,40,2.437657327391207,2.883825986646107,6.323697976768017,0,80
