model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
final_hybrid,2026086000,0,1,-8.0,2.5,0,0,0,0,0,0,0,0.03076923076923077,65,7.731332028141389,2.8452588245272636,348.3855249360204,0,130
final_hybrid,2026086000,1,1,37.0,1.0,1,0,0,0,0,0,0,0.0,41,2.465055812513683,2.982329111546278,3.120667766779661,0,82
final_hybrid,2026086000,2,1,33.0,1.0,1,0,0,0,0,0,0,0.04081632653061224,49,2.5079438405833683,3.0763252638280374,6.5665338188409805,0,98
final_hybrid,2026086000,3,1,32.0,1.0,1,0,0,0,0,0,0,0.05714285714285714,35,2.325004552091871,2.734357956796884,3.3170729875564575,0,70
final_hybrid,2026086001,0,0,-8.0,2.5,0,0,0,0,0,0,0,0.02666666666666667,75,2.4107483153541884,2.8107888530939817,4.8797233030200005,0,150
final_hybrid,2026086001,1,0,-30.0,3.0,0,0,0,0,0,0,0,0.05128205128205128,78,2.325723538748347,2.7137737022712827,3.0734073370695114,0,157
final_hybrid,2026086001,2,0,-20.0,3.0,0,0,0,0,0,0,0,0.016129032258064516,62,2.3701807348838737,2.862381935119629,3.463630098849535,0,125
final_hybrid,2026086001,3,0,-30.0,3.0,0,0,0,0,0,0,0,0.0,75,2.324795015156269,2.795018535107374,3.468081820756197,0,151
final_hybrid,2026086002,0,3,34.0,1.0,1,0,0,0,0,0,0,0.034482758620689655,29,2.352902392760433,2.7132492512464523,2.842872403562069,0,58
final_hybrid,2026086002,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,50,2.3673951905220747,2.8750734170898795,3.4857578575611115,0,100
final_hybrid,2026086002,2,3,-33.0,3.0,0,0,0,0,0,0,0,0.0,47,2.3617408674289573,2.902226010337472,2.9614330269396305,0,95
final_hybrid,2026086002,3,3,-17.0,3.0,0,0,0,0,0,0,0,0.0,72,2.3404331813152464,2.8608849504962564,3.470044117420912,0,145
