model,games,avg_score,avg_rank,win_rate,self_draw_rate,deal_in_rate,avg_deal_in_fan,big_deal_in_rate,draw_tenpai_rate,call_rate,mean_decision_ms,p95_game_decision_ms,max_decision_ms,invalid_or_timeout_rate
aggregate_risk,4000,2.30575,2.423375,0.2695,0.0785,0.15325,12.869494290375204,0.0005,0.4827586206896552,0.02310730886963865,2.3239335751902637,2.95136307599023,350.45165196061134,0.008
opponent_specific,4000,2.1725,2.430875,0.2675,0.07725,0.1575,12.850793650793651,0.0005,0.48863636363636365,0.023118579029990906,2.329646139709883,3.1143282726407047,27.66060223802924,0.00825
