model,games,avg_score,avg_rank,win_rate,self_draw_rate,deal_in_rate,avg_deal_in_fan,big_deal_in_rate,draw_tenpai_rate,call_rate,mean_decision_ms,p95_game_decision_ms,max_decision_ms,invalid_or_timeout_rate
final_light,4000,1.048,2.44575,0.252,0.0675,0.15025,13.126455906821963,0.002,0.3247422680412371,0.023479666215491243,1.9548109461705363,2.392893726937473,6.42400374636054,0.0075
final_raw,4000,1.37075,2.4575,0.2625,0.0705,0.169,12.900887573964496,0.00225,0.5496688741721855,0.023888343874503518,1.7841144797141262,1.854389770887792,334.0828372165561,0.006
final_risk,4000,1.458,2.442875,0.26375,0.0695,0.161,13.085403726708075,0.0025,0.4666666666666667,0.023631520949137463,2.3365848184924127,2.996274207253009,6.9614192470908165,0.00525
