model,wall_seed,seat,prevalent_wind,score,rank,win,self_draw,deal_in,deal_in_fan,big_deal_in,draw,draw_tenpai,call_rate,decisions,mean_decision_ms,p95_decision_ms,max_decision_ms,invalid_or_timeout,steps
candidate,20260852,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,36,2.4904185492131443,3.3924919553101063,3.6165472120046616,0,72
candidate,20260852,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,36,2.3980771398378744,3.101649694144726,3.2088197767734528,0,72
candidate,20260852,2,3,36.0,1.0,1,0,0,0,0,0,0,0.0,36,2.325543098979526,2.913759555667639,2.9200948774814606,0,72
candidate,20260852,3,3,-20.0,4.0,0,0,1,12,0,0,0,0.05555555555555555,36,2.283440333687597,2.8649456799030304,2.9188506305217743,0,72
candidate,20260853,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.04918032786885246,61,2.357386632776651,2.7414653450250626,2.9580295085906982,0,122
candidate,20260853,1,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,32,2.4384375428780913,3.231067582964897,3.6184564232826233,0,64
candidate,20260853,2,2,-17.0,4.0,0,0,1,9,0,0,0,0.0,61,2.3693815179047037,3.008756786584854,3.204628825187683,0,122
candidate,20260853,3,2,-27.0,4.0,0,0,1,19,0,0,0,0.03278688524590164,61,2.297661435164389,2.796182408928871,2.94480100274086,0,122
candidate,20260854,0,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,30,2.4237862477699914,3.0507893301546574,3.0538011342287064,0,60
candidate,20260854,1,1,-20.0,4.0,0,0,1,12,0,0,0,0.03333333333333333,30,2.3602106298009553,2.9256367124617095,3.064725548028946,0,60
candidate,20260854,2,1,48.0,1.0,1,0,0,0,0,0,0,0.0,38,2.3181036996998285,2.885404136031866,2.9175952076911926,0,76
candidate,20260854,3,1,-19.0,3.0,0,0,0,0,0,0,0,0.034482758620689655,29,2.336470859831777,2.945203334093094,3.0950214713811874,0,59
candidate,20260855,0,1,60.0,1.0,1,1,0,0,0,0,0,0.0,70,2.563020108001573,3.5428956151008606,3.812776878476143,0,139
candidate,20260855,1,1,-8.0,2.5,0,0,0,0,0,0,0,0.038461538461538464,52,2.30239131129705,2.691764011979103,2.817068248987198,0,104
candidate,20260855,2,1,-17.0,3.0,0,0,0,0,0,0,0,0.014084507042253521,71,2.339273428832981,2.9352065175771713,3.0602049082517624,0,143
candidate,20260855,3,1,-18.0,4.0,0,0,1,10,0,0,0,0.045454545454545456,44,2.3027540777217257,2.7383873239159584,2.7816910296678543,0,88
candidate,20260856,0,1,33.0,1.0,1,0,0,0,0,0,0,0.0,62,2.48785842690737,3.503378946334123,3.686128184199333,0,124
candidate,20260856,1,1,-8.0,2.5,0,0,0,0,0,0,0,0.03225806451612903,62,2.3241738278058266,2.7832485735416412,2.9458515346050262,0,124
candidate,20260856,2,1,-17.0,4.0,0,0,1,9,0,0,0,0.05,60,2.3615019085506597,3.0421427451074123,3.0763037502765656,0,120
candidate,20260856,3,1,-8.0,2.5,0,0,0,0,0,0,0,0.03225806451612903,62,2.28430351783191,2.745338622480631,2.9281694442033768,0,124
candidate,20260857,0,0,-32.0,4.0,0,0,1,24,0,0,0,0.029411764705882353,34,2.3984133320696213,2.9837544076144695,3.029230982065201,0,68
candidate,20260857,1,0,-8.0,2.5,0,0,0,0,0,0,0,0.0,34,2.367520157028647,3.0615066178143024,3.2166484743356705,0,68
candidate,20260857,2,0,-8.0,2.5,0,0,0,0,0,0,0,0.09090909090909091,33,2.317447553981434,2.955920249223709,2.9643606394529343,0,66
candidate,20260857,3,0,-18.0,4.0,0,0,1,10,0,0,0,0.0,39,2.3461378251130762,2.945798635482788,2.963429316878319,0,78
candidate,20260858,0,2,-20.0,3.0,0,0,0,0,0,0,0,0.03773584905660377,53,2.343705029420133,2.714669704437256,2.937179058790207,0,108
candidate,20260858,1,2,-20.0,3.0,0,0,0,0,0,0,0,0.03773584905660377,53,2.333964168463113,2.799893543124199,2.889687195420265,0,108
candidate,20260858,2,2,-20.0,3.0,0,0,0,0,0,0,0,0.03773584905660377,53,2.3154386863955914,2.896406501531601,2.962173894047737,0,108
candidate,20260858,3,2,60.0,1.0,1,1,0,0,0,0,0,0.01818181818181818,55,2.345623956485228,3.013095073401928,3.0752811580896378,0,108
candidate,20260859,0,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,36,2.375683385050959,2.840353175997734,2.861063927412033,0,72
candidate,20260859,1,1,33.0,1.0,1,0,0,0,0,0,0,0.027777777777777776,36,2.3238082002434464,2.84230662509799,2.885565161705017,0,72
candidate,20260859,2,1,-8.0,2.5,0,0,0,0,0,0,0,0.05555555555555555,36,2.355595429738363,3.2080840319395065,3.244783729314804,0,72
candidate,20260859,3,1,-8.0,2.5,0,0,0,0,0,0,0,0.0,35,2.307105703013284,2.8723113238811493,2.8841309249401093,0,70
candidate,20260860,0,0,-22.0,3.0,0,0,0,0,0,0,0,0.01818181818181818,55,2.3854405026544225,2.92082317173481,2.987263724207878,0,111
candidate,20260860,1,0,66.0,1.0,1,1,0,0,0,0,0,0.03571428571428571,56,2.3071909256811653,2.7583036571741104,3.0103884637355804,0,111
candidate,20260860,2,0,-22.0,3.0,0,0,0,0,0,0,0,0.03389830508474576,59,2.2681648764064755,2.6879413053393364,2.7296580374240875,0,119
candidate,20260860,3,0,-22.0,3.0,0,0,0,0,0,0,0,0.0,55,2.374155954881148,3.1082898378372192,3.1287651509046555,0,111
candidate,20260861,0,3,49.0,1.0,1,0,0,0,0,0,0,0.0,8,2.400249009951949,2.9354315251111984,2.9687397181987762,0,16
candidate,20260861,1,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,8,2.339482307434082,2.832458820194006,2.8346721082925797,0,16
candidate,20260861,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,8,2.3227413184940815,2.804458513855934,2.8132516890764236,0,16
candidate,20260861,3,3,-33.0,4.0,0,0,1,25,0,0,0,0.0,8,2.3381130304187536,2.8869912028312683,2.887619659304619,0,16
candidate,20260862,0,0,216.0,1.0,1,1,0,0,0,0,0,0.0392156862745098,51,2.3424609692073335,2.766115590929985,2.9348842799663544,0,101
candidate,20260862,1,0,-35.0,4.0,0,0,1,27,0,0,0,0.0,36,2.342012296948168,2.9485998675227165,2.9558930546045303,0,72
candidate,20260862,2,0,-8.0,2.5,0,0,0,0,0,0,0,0.030303030303030304,33,2.363563317692641,3.0643831938505173,3.116503357887268,0,66
candidate,20260862,3,0,-8.0,2.5,0,0,0,0,0,0,0,0.027777777777777776,36,2.336943056434393,2.8779967688024044,3.129115328192711,0,72
candidate,20260863,0,3,-24.0,3.0,0,0,0,0,0,0,0,0.019230769230769232,52,2.387157927912015,2.961669582873583,3.0658058822155,0,105
candidate,20260863,1,3,-23.0,4.0,0,0,1,15,0,0,0,0.019230769230769232,52,2.3205589789610643,2.7126504108309746,2.8636474162340164,0,104
candidate,20260863,2,3,-8.0,2.5,0,0,0,0,0,0,0,0.029850746268656716,67,2.314589361646282,2.95812226831913,3.0024144798517227,0,134
candidate,20260863,3,3,72.0,1.0,1,1,0,0,0,0,0,0.05660377358490566,53,2.2383524842982023,2.583465352654457,2.6467107236385345,0,105
candidate,20260864,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,27,2.4124054859081903,2.933853678405285,2.938283607363701,0,54
candidate,20260864,1,3,37.0,1.0,1,0,0,0,0,0,0,0.0,27,2.397901620025988,3.0875200405716896,3.1746234744787216,0,54
candidate,20260864,2,3,-23.0,3.0,0,0,0,0,0,0,0,0.0,37,2.3242811093459257,2.9180768877267838,2.929519861936569,0,75
candidate,20260864,3,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,27,2.3044773411971553,2.8804803267121315,2.9016193002462387,0,54
candidate,20260865,0,0,-8.0,2.5,0,0,0,0,0,0,0,0.03333333333333333,30,2.3960229630271592,2.923704218119383,2.952544018626213,0,60
candidate,20260865,1,0,-22.0,3.0,0,0,0,0,0,0,0,0.03125,32,2.3271641111932695,2.8233595192432404,2.9571764171123505,0,65
candidate,20260865,2,0,-23.0,4.0,0,0,1,15,0,0,0,0.03333333333333333,30,2.291255940993627,2.815583534538746,2.8435010462999344,0,60
candidate,20260865,3,0,-8.0,2.5,0,0,0,0,0,0,0,0.09375,32,2.267064934130758,2.757377829402685,2.854416146874428,0,64
candidate,20260866,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.030303030303030304,33,2.3972118894259133,2.9899898916482925,3.0420422554016113,0,66
candidate,20260866,1,3,39.0,1.0,1,0,0,0,0,0,0,0.05263157894736842,57,2.264045342280154,2.6378385722637177,2.7885250747203827,0,114
candidate,20260866,2,3,-16.0,4.0,0,0,1,8,0,0,0,0.047619047619047616,63,2.2788049860133066,2.854655124247074,2.9406454414129257,0,126
candidate,20260866,3,3,-8.0,2.5,0,0,0,0,0,0,0,0.0425531914893617,47,2.2911659659857446,2.909804880619049,3.067251294851303,0,94
candidate,20260867,0,1,-45.0,4.0,0,0,1,37,1,0,0,0.0392156862745098,51,2.351605242081717,2.738475799560547,2.9327142983675003,0,102
candidate,20260867,1,1,-8.0,2.5,0,0,0,0,0,0,0,0.0196078431372549,51,2.3038547632156634,2.815390005707741,2.9211752116680145,0,102
candidate,20260867,2,1,-8.0,2.5,0,0,0,0,0,0,0,0.023809523809523808,42,2.3360949541841234,2.943733148276806,3.030376508831978,0,84
candidate,20260867,3,1,36.0,1.0,1,0,0,0,0,0,0,0.022727272727272728,44,2.32175314290957,2.819928526878357,3.1484030187129974,0,88
candidate,20260868,0,2,-8.0,2.5,0,0,0,0,0,0,0,0.0,35,2.40639682326998,3.0545001849532127,3.188392147421837,0,70
candidate,20260868,1,2,-20.0,4.0,0,0,1,12,0,0,0,0.05714285714285714,35,2.3077260170664107,2.7074366807937618,2.814382314682007,0,70
candidate,20260868,2,2,36.0,1.0,1,0,0,0,0,0,0,0.0,35,2.3668837334428514,2.9578151181340218,3.031400963664055,0,70
candidate,20260868,3,2,-8.0,2.5,0,0,0,0,0,0,0,0.05714285714285714,35,2.313914948276111,2.953779883682728,2.9911529272794724,0,70
candidate,20260869,0,3,-8.0,2.5,0,0,0,0,0,0,0,0.0,38,2.380379769755037,2.8998963534832,2.906832844018936,0,76
