model,games,avg_score,avg_rank,win_rate,self_draw_rate,deal_in_rate,avg_deal_in_fan,big_deal_in_rate,draw_tenpai_rate,call_rate,mean_decision_ms,p95_game_decision_ms,max_decision_ms,invalid_or_timeout_rate
old_e17,3200,0.4940625,2.5003125,0.2453125,0.07125,0.18125,12.446551724137931,0.0009375,0.7304964539007093,0.025572408060952803,2.4021616224622657,3.363467436283827,337.12914027273655,0.00875
value_off,3200,1.533125,2.44109375,0.2571875,0.0753125,0.149375,12.407949790794978,0.0009375,0.4154929577464789,0.02395497385293063,2.3688409804529984,3.343048258684575,8.660664781928062,0.0078125
